시군명,발생년도,발생일자,주야구분명,사고요일,사고유형_대분류,사고유형,법규위반내용,도로형태_대분류,도로형태,당사자1_대분류,당사자1_차종,당사자2_대분류,당사자2_차종,사망자수,중상자수,부상자수,부상신고자수,경상자수,WGS84위도,WGS84경도
남양주시,2014   ,2014-08-23 17시,주간,토요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,1,0,1,0,0,37.6409278,127.20619035
안양시,2014   ,2014-08-23 06시,주간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1,0,1,0,0,37.37246235,126.94803824
고양시,2014   ,2014-08-23 04시,야간,토요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1,0,1,0,0,37.69439161,126.84796498
화성시,2014   ,2014-08-22 19시,야간,금요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,중형,승용차,중형,1,0,1,0,0,37.06272909,126.79278411
성남시,2014   ,2014-08-22 05시,야간,금요일,차대차,기타,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,소형,2,2,5,0,1,37.40324872,127.10979242
안양시,2014   ,2014-08-21 20시,야간,목요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.3812662,126.95330519
화성시,2014   ,2014-08-21 18시,야간,목요일,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,3,1,1,37.24215774,126.88225512
여주시,2014   ,2014-08-21 12시,주간,목요일,차대차,정면충돌,중앙선 침범,교차로,교차로부근,건설기계,건설기계,화물차,소형,1,1,3,0,1,37.39692357,127.54949643
안양시,2014   ,2014-08-21 08시,주간,목요일,차대사람,기타,안전운전 의무 불이행,단일로,횡단보도상,화물차,소형,보행자,보행자,1,0,1,0,0,37.37807591,126.95538404
성남시,2014   ,2014-08-20 22시,야간,수요일,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.44421243,127.14283915
성남시,2014   ,2014-08-20 02시,야간,수요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.44310477,127.16156526
용인시,2014   ,2014-08-19 21시,야간,화요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.25797757,127.21245452
성남시,2014   ,2014-08-19 20시,야간,화요일,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,화물차,소형,1,0,1,0,0,37.40739147,127.13404222
성남시,2014   ,2014-08-19 02시,야간,화요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,없음,없음,1,2,4,0,1,37.35976896,127.10790598
군포시,2014   ,2014-08-18 15시,주간,월요일,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,화물차,대형,보행자,보행자,1,0,1,0,0,37.3520316,126.94492473
하남시,2014   ,2014-08-18 13시,주간,월요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,자전거,자전거,1,0,1,0,0,37.5315084,127.219172
안양시,2014   ,2014-08-17 00시,야간,일요일,차대차,측면충돌,중앙선 침범,단일로,횡단보도부근,이륜차,중형,승용차,대형,1,0,1,0,0,37.39928271,126.97678757
화성시,2014   ,2014-08-16 20시,야간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,1,0,0,37.26806321,126.85843763
양주시,2014   ,2014-08-16 20시,야간,토요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,자전거,자전거,1,0,1,0,0,37.8240361,126.99257438
연천군,2014   ,2014-08-16 01시,야간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,소형,보행자,보행자,1,0,1,0,0,38.03289184,127.06430335
남양주시,2014   ,2014-08-15 12시,주간,금요일,차대차,측면충돌,신호위반,교차로,교차로내,승용차,대형,승용차,소형,1,2,3,0,0,37.71252979,127.17848535
양주시,2014   ,2014-08-15 08시,주간,금요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,대형,1,0,2,0,1,37.81251706,126.99041513
양주시,2014   ,2014-08-15 03시,야간,금요일,차대차,측면충돌,신호위반,교차로,교차로내,화물차,소형,화물차,소형,1,0,1,0,0,37.78403925,127.0464395
여주시,2014   ,2014-08-13 17시,주간,수요일,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1,0,3,0,2,37.2859527,127.66148139
김포시,2014   ,2014-08-13 12시,주간,수요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,화물차,소형,1,2,3,0,0,37.59186807,126.76556055
안성시,2014   ,2014-08-13 02시,야간,수요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,중형,없음,없음,1,1,2,0,0,37.02715209,127.23601518
오산시,2014   ,2014-08-13 00시,야간,수요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.15247027,127.05805477
용인시,2014   ,2014-08-13 00시,야간,수요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1,0,1,0,0,37.29531727,127.22158685
광주시,2014   ,2014-08-12 18시,야간,화요일,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1,0,1,0,0,37.41680578,127.24968391
안양시,2014   ,2014-08-11 09시,주간,월요일,차대사람,기타,신호위반,교차로,교차로내,화물차,대형,보행자,보행자,1,0,1,0,0,37.42069321,126.90858159
김포시,2014   ,2014-08-11 05시,야간,월요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1,0,2,0,1,37.64317124,126.6950287
용인시,2014   ,2014-08-10 20시,야간,일요일,차대차,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.32978691,127.11832249
화성시,2014   ,2014-08-10 02시,야간,일요일,차대사람,차도통행중,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.22104037,127.0277064
여주시,2014   ,2014-08-09 15시,주간,토요일,차대차,기타,직진 및 우회전차의 통행방해,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,1,1,2,0,0,37.21115412,127.55102028
포천시,2014   ,2014-08-07 15시,주간,목요일,차대차,진행중 추돌,차로위반(진로변경 위반),단일로,기타단일로,이륜차,소형,승합차,대형,1,0,1,0,0,38.09461399,127.27314111
고양시,2014   ,2014-08-07 11시,주간,목요일,차대사람,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,1,0,1,0,0,37.64280394,126.88743101
가평군,2014   ,2014-08-07 08시,주간,목요일,차대차,기타,안전운전 의무 불이행,교차로,교차로부근,농기계,농기계,이륜차,사발이,1,1,2,0,0,37.86910222,127.35272846
오산시,2014   ,2014-08-07 07시,주간,목요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,중형,자전거,자전거,1,0,1,0,0,37.15999101,127.06617632
평택시,2014   ,2014-08-05 18시,야간,화요일,차대차,측면충돌,교차로 통행방법 위반,교차로,교차로부근,승용차,소형,승용차,중형,1,1,4,0,2,36.93741288,126.89029356
광명시,2014   ,2014-08-04 16시,주간,월요일,차대사람,횡단중,신호위반,단일로,횡단보도상,화물차,중형,보행자,보행자,2,1,5,0,2,37.46922118,126.84834267
평택시,2014   ,2014-08-04 04시,야간,월요일,차대차,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,특수차,중형,승용차,중형,1,0,1,0,0,37.08974086,127.06297639
시흥시,2014   ,2014-08-04 02시,야간,월요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1,0,1,0,0,37.44014845,126.83309671
이천시,2014   ,2014-08-04 00시,야간,월요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.29514539,127.41488304
하남시,2014   ,2014-08-03 09시,주간,일요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.52410699,127.27784495
수원시,2014   ,2014-08-03 00시,야간,일요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.30274351,126.99937018
의왕시,2014   ,2014-08-03 00시,야간,일요일,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,1,0,1,0,0,37.32107679,126.96616789
안양시,2014   ,2014-08-02 23시,야간,토요일,차대차,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,승용차,중형,1,1,6,0,4,37.38311045,126.95253498
남양주시,2014   ,2014-08-02 15시,주간,토요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,승용차,대형,1,0,4,0,3,37.70163997,127.17131759
고양시,2014   ,2014-08-01 07시,주간,금요일,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,소형,1,0,1,0,0,37.6461184,126.85484841
부천시,2014   ,2014-07-31 23시,야간,목요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,중형,보행자,보행자,1,0,1,0,0,37.51791584,126.804715
성남시,2014   ,2014-07-31 22시,야간,목요일,차대사람,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,보행자,보행자,1,0,1,0,0,37.45275312,127.14741151
가평군,2014   ,2014-07-31 14시,주간,목요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,1,0,1,0,0,37.87583423,127.5254022
양주시,2014   ,2014-07-31 07시,주간,목요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,소형,없음,없음,1,0,1,0,0,37.80247527,127.00493324
양주시,2014   ,2014-07-31 06시,주간,목요일,차대차,측면충돌,신호위반,교차로,교차로내,승용차,대형,화물차,소형,1,0,1,0,0,37.79340058,127.04791561
수원시,2014   ,2014-07-31 02시,야간,목요일,차대차,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,화물차,중형,1,0,6,3,2,37.24681204,127.03241659
평택시,2014   ,2014-07-30 23시,야간,수요일,차대차,기타,신호위반,교차로,교차로내,승용차,소형,이륜차,소형,1,0,1,0,0,37.00345612,127.08818622
광주시,2014   ,2014-07-30 05시,야간,수요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1,0,1,0,0,37.38912029,127.28916786
용인시,2014   ,2014-07-30 00시,야간,수요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.31805449,127.09238996
평택시,2014   ,2014-07-29 04시,야간,화요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1,0,1,0,0,36.998929,126.89780465
화성시,2014   ,2014-07-29 02시,야간,화요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,이륜차,소형,1,0,1,0,0,37.16686383,126.87705656
수원시,2014   ,2014-07-29 01시,야간,화요일,차대차,기타,신호위반,교차로,교차로내,화물차,소형,승용차,중형,1,2,4,0,1,37.29247771,127.01918211
남양주시,2014   ,2014-07-28 23시,야간,월요일,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.69513122,127.12843569
성남시,2014   ,2014-07-28 13시,주간,월요일,차대차,기타,안전거리 미확보,교차로,교차로부근,이륜차,중형,승합차,대형,1,0,1,0,0,37.44147872,127.12741004
화성시,2014   ,2014-07-28 11시,주간,월요일,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.18621641,126.88733026
안산시,2014   ,2014-07-28 03시,야간,월요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,중형,1,0,2,0,1,37.34999701,126.8209897
광주시,2014   ,2014-07-28 01시,야간,월요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,대형,2,1,4,0,1,37.36382158,127.31821648
화성시,2014   ,2014-07-27 21시,야간,일요일,차대차,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1,0,1,0,0,37.07423746,126.79840333
용인시,2014   ,2014-07-27 15시,주간,일요일,차대차,측면충돌,중앙선 침범,단일로,기타단일로,승합차,대형,화물차,소형,1,1,3,1,0,37.13688636,127.19960511
성남시,2014   ,2014-07-27 05시,야간,일요일,차량단독,기타,안전운전 의무 불이행,단일로,고가도로위,자전거,자전거,없음,없음,1,0,1,0,0,37.43342667,127.13518148
시흥시,2014   ,2014-07-26 20시,야간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.40549922,126.83134752
부천시,2014   ,2014-07-26 13시,주간,토요일,차대차,정면충돌,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,1,0,1,0,0,37.51226404,126.75441521
수원시,2014   ,2014-07-25 23시,야간,금요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1,0,1,0,0,37.25335185,127.01125548
여주시,2014   ,2014-07-25 05시,야간,금요일,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.20261175,127.5434756
안산시,2014   ,2014-07-25 03시,야간,금요일,차대차,진행중 추돌,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1,0,1,0,0,37.3345544,126.80664569
성남시,2014   ,2014-07-24 22시,야간,목요일,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1,0,1,0,0,37.37288941,127.11502087
고양시,2014   ,2014-07-24 18시,야간,목요일,차대사람,횡단중,신호위반,교차로,교차로부근,승합차,중형,보행자,보행자,1,0,1,0,0,37.67469114,126.77431565
고양시,2014   ,2014-07-24 11시,주간,목요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,보행자,보행자,1,0,1,0,0,37.65884648,126.83880929
수원시,2014   ,2014-07-24 02시,야간,목요일,차량단독,기타,과속,교차로,교차로부근,승용차,중형,없음,없음,1,0,1,0,0,37.24547476,127.03849092
